ano,codigo_municipio,lista_id,votos_nominais_validos_lista,votos_legenda_validos_lista,votos_validos_lista,partidos_na_lista,votos_validos_municipio,fracao_votos_lista
2016,85820,COLIGACAO:210000000813,632,25,657,3,1411,0.46562721474131824
2016,85820,COLIGACAO:210000000881,729,25,754,5,1411,0.5343727852586818
2016,85839,COLIGACAO:210000001592,2394,78,2472,5,5164,0.4786986831913246
2016,85839,PARTIDO:PP,2624,68,2692,1,5164,0.5213013168086754
2016,85847,COLIGACAO:210000000331,2026,122,2148,4,2148,1.0
2016,85855,COLIGACAO:210000000448,4567,385,4952,3,23453,0.21114569564661237
2016,85855,COLIGACAO:210000001187,8861,617,9478,2,23453,0.4041274037436575
2016,85855,COLIGACAO:210000002161,2917,62,2979,2,23453,0.1270199974416919
2016,85855,COLIGACAO:210000002361,5599,445,6044,4,23453,0.2577069031680382
2016,85863,COLIGACAO:210000001496,402,20,422,2,1400,0.30142857142857143
2016,85863,PARTIDO:PMDB,947,31,978,1,1400,0.6985714285714286
2016,85871,COLIGACAO:210000000347,11547,857,12404,2,35621,0.3482215547008787
2016,85871,COLIGACAO:210000000491,4876,348,5224,2,35621,0.1466550630246203
2016,85871,COLIGACAO:210000000567,10438,535,10973,2,35621,0.30804862300328456
2016,85871,COLIGACAO:210000001324,2989,65,3054,3,35621,0.0857359422812386
2016,85871,PARTIDO:PSDB,3868,98,3966,1,35621,0.11133881698997782
2016,85880,COLIGACAO:210000000805,1082,50,1132,5,2469,0.4584852166869178
2016,85880,PARTIDO:PP,1280,57,1337,1,2469,0.5415147833130822
2016,85898,COLIGACAO:210000000260,30225,3243,33468,2,171440,0.19521698553429773
2016,85898,COLIGACAO:210000001030,17095,341,17436,3,171440,0.10170321978534765
2016,85898,COLIGACAO:210000001235,16492,630,17122,3,171440,0.09987167522165188
2016,85898,COLIGACAO:210000001470,10810,201,11011,3,171440,0.06422655156322912
2016,85898,COLIGACAO:210000001667,5554,1031,6585,2,171440,0.038409939337377505
2016,85898,COLIGACAO:210000002401,24104,2448,26552,2,171440,0.15487634157722818
2016,85898,COLIGACAO:210000002411,4805,129,4934,4,171440,0.02877974801679888
2016,85898,COLIGACAO:210000002657,12887,269,13156,4,171440,0.07673821745216985
2016,85898,PARTIDO:PDT,21435,659,22094,1,171440,0.12887307512832477
2016,85898,PARTIDO:PP,17310,420,17730,1,171440,0.10341810545963602
2016,85898,PARTIDO:PSOL,663,504,1167,1,171440,0.006807046196920206
2016,85898,PARTIDO:PSTU,85,100,185,1,171440,0.0010790947270181987
2016,85898,PARTIDO:SD,0,0,0,1,171440,0.0
2016,85901,PARTIDO:PDT,922,50,972,1,2403,0.4044943820224719
2016,85901,PARTIDO:PP,800,24,824,1,2403,0.3429047024552643
2016,85901,PARTIDO:PT,584,23,607,1,2403,0.2526009155222638
2016,85910,COLIGACAO:210000001514,10992,548,11540,6,36425,0.31681537405628
2016,85910,COLIGACAO:210000002524,5772,100,5872,3,36425,0.1612079615648593
2016,85910,COLIGACAO:210000002688,5842,199,6041,3,36425,0.16584763212079615
2016,85910,PARTIDO:PMDB,4758,851,5609,1,36425,0.1539876458476321
2016,85910,PARTIDO:PP,7200,163,7363,1,36425,0.2021413864104324
2016,85928,COLIGACAO:210000001028,1435,63,1498,3,2462,0.6084484159220146
2016,85928,COLIGACAO:210000001277,906,58,964,4,2462,0.3915515840779854
2016,85936,COLIGACAO:210000000237,5927,321,6248,2,16860,0.3705812574139976
2016,85936,COLIGACAO:210000001531,633,65,698,2,16860,0.04139976275207592
2016,85936,COLIGACAO:210000002507,4798,131,4929,3,16860,0.2923487544483986
2016,85936,COLIGACAO:210000002513,4665,320,4985,2,16860,0.2956702253855279
2016,85944,COLIGACAO:210000001608,2021,45,2066,2,6009,0.34381760692294894
2016,85944,COLIGACAO:210000001621,1701,96,1797,2,6009,0.29905142286570147
2016,85944,PARTIDO:PDT,1225,106,1331,1,6009,0.22150108171076718
2016,85944,PARTIDO:PT,420,33,453,1,6009,0.07538691962056915
2016,85944,PARTIDO:PTB,322,40,362,1,6009,0.06024296888001331
2016,85952,COLIGACAO:210000001316,3740,181,3921,4,6444,0.6084729981378026
2016,85952,COLIGACAO:210000001341,2388,135,2523,3,6444,0.3915270018621974
2016,85960,COLIGACAO:210000001379,1118,56,1174,4,2133,0.5503984997655884
2016,85960,COLIGACAO:210000001462,913,46,959,3,2133,0.44960150023441164
2016,85979,COLIGACAO:210000000887,3247,214,3461,4,6984,0.49556128293241697
2016,85979,COLIGACAO:210000001074,3333,190,3523,2,6984,0.504438717067583
2016,85987,COLIGACAO:210000002829,1736,99,1835,2,4967,0.3694382927320314
2016,85987,PARTIDO:PDT,1439,86,1525,1,4967,0.3070263740688544
2016,85987,PARTIDO:PMDB,948,15,963,1,4967,0.19387960539561103
2016,85987,PARTIDO:PT,622,22,644,1,4967,0.12965572780350312
2016,85995,COLIGACAO:210000000358,18886,727,19613,4,223643,0.08769780408955344
2016,85995,COLIGACAO:210000000388,28356,1097,29453,2,223643,0.1316964984372415
2016,85995,COLIGACAO:210000000855,13733,517,14250,8,223643,0.063717621387658
2016,85995,COLIGACAO:210000001436,4351,181,4532,3,223643,0.02026443930728885
2016,85995,COLIGACAO:210000001508,12393,2419,14812,2,223643,0.0662305549469467
2016,85995,PARTIDO:PC do B,12270,401,12671,1,223643,0.05665726179670278
2016,85995,PARTIDO:PDT,30685,4853,35538,1,223643,0.15890504062277827
2016,85995,PARTIDO:PEN,4869,80,4949,1,223643,0.022129018122632946
2016,85995,PARTIDO:PP,12614,428,13042,1,223643,0.05831615565879549
2016,85995,PARTIDO:PSB,24130,345,24475,1,223643,0.10943780936581964
2016,85995,PARTIDO:PSOL,723,209,932,1,223643,0.004167356009354194
2016,85995,PARTIDO:PT,15295,4804,20099,1,223643,0.08987091033477462
2016,85995,PARTIDO:PTB,25458,575,26033,1,223643,0.11640426930420357
2016,85995,PARTIDO:REDE,3040,204,3244,1,223643,0.014505260616250005
2016,86010,COLIGACAO:210000002578,3958,205,4163,3,7865,0.5293070565797838
2016,86010,PARTIDO:PMDB,2422,158,2580,1,7865,0.32803560076287347
2016,86010,PARTIDO:PT,833,81,914,1,7865,0.11621106166560712
2016,86010,PARTIDO:PV,202,6,208,1,7865,0.026446280991735537
2016,86029,COLIGACAO:210000000947,761,45,806,2,2110,0.3819905213270142
2016,86029,COLIGACAO:210000001263,1254,50,1304,6,2110,0.6180094786729858
2016,86037,COLIGACAO:210000001585,3028,126,3154,4,6885,0.4580973129992738
2016,86037,COLIGACAO:210000002599,2543,126,2669,2,6885,0.38765432098765434
2016,86037,PARTIDO:PTB,1043,19,1062,1,6885,0.1542483660130719
2016,86045,COLIGACAO:210000000733,1813,100,1913,3,4192,0.45634541984732824
2016,86045,COLIGACAO:210000001356,2175,76,2251,3,4192,0.5369751908396947
2016,86045,PARTIDO:PDT,0,0,0,1,4192,0.0
2016,86045,PARTIDO:PSB,28,0,28,1,4192,0.006679389312977099
2016,86045,PARTIDO:PT,0,0,0,1,4192,0.0
2016,86045,PARTIDO:PTB,0,0,0,1,4192,0.0
2016,86053,COLIGACAO:210000000141,1938,47,1985,4,3146,0.6309599491417673
2016,86053,COLIGACAO:210000001707,1112,49,1161,4,3146,0.36904005085823266
2016,86061,COLIGACAO:210000000756,1490,64,1554,8,2885,0.5386481802426343
2016,86061,PARTIDO:PMDB,1286,45,1331,1,2885,0.46135181975736567
2016,86070,COLIGACAO:210000000304,1959,116,2075,4,3726,0.5568974771873323
2016,86070,COLIGACAO:210000001290,1553,98,1651,6,3726,0.44310252281266777
2016,86088,COLIGACAO:210000000238,1801,72,1873,3,3462,0.5410167533217793
2016,86088,COLIGACAO:210000002376,1412,73,1485,3,3462,0.4289428076256499
2016,86088,PARTIDO:PSB,97,7,104,1,3462,0.03004043905257077
2016,86096,COLIGACAO:210000001366,774,31,805,2,2847,0.2827537759044608
2016,86096,COLIGACAO:210000002448,901,15,916,5,2847,0.3217421847558834
2016,86096,PARTIDO:PDT,1064,62,1126,1,2847,0.3955040393396558
2016,86100,COLIGACAO:210000000191,608,22,630,2,1185,0.5316455696202531
2016,86100,COLIGACAO:210000000783,537,18,555,2,1185,0.46835443037974683
2016,86118,COLIGACAO:210000001634,3450,196,3646,4,3646,1.0
2016,86126,COLIGACAO:210000000400,953,31,984,5,1828,0.5382932166301969
2016,86126,COLIGACAO:210000000789,817,27,844,2,1828,0.4617067833698031
2016,86134,COLIGACAO:210000001283,3429,143,3572,3,7364,0.4850624660510592
2016,86134,COLIGACAO:210000002334,3632,160,3792,4,7364,0.5149375339489408
2016,86142,COLIGACAO:210000000245,1900,83,1983,4,3761,0.5272533900558363
2016,86142,COLIGACAO:210000001175,1683,95,1778,3,3761,0.4727466099441638
2016,86150,COLIGACAO:210000002470,2537,126,2663,5,5172,0.5148878576952823
2016,86150,COLIGACAO:210000002704,2369,140,2509,4,5172,0.4851121423047177
2016,86169,COLIGACAO:210000001555,1181,59,1240,4,2436,0.5090311986863711
2016,86169,COLIGACAO:210000002226,1125,71,1196,4,2436,0.4909688013136289
2016,86177,COLIGACAO:210000002172,3915,92,4007,4,8975,0.44646239554317546
2016,86177,COLIGACAO:210000002193,1300,43,1343,2,8975,0.14963788300835654
2016,86177,COLIGACAO:210000002197,3302,323,3625,3,8975,0.403899721448468
2016,86185,COLIGACAO:210000000230,1920,85,2005,2,4279,0.4685674222949287
2016,86185,COLIGACAO:210000000298,941,36,977,3,4279,0.22832437485393783
2016,86185,PARTIDO:PTB,1198,99,1297,1,4279,0.30310820285113343
2016,86193,COLIGACAO:210000001222,2841,63,2904,2,36501,0.07955946412427056
2016,86193,COLIGACAO:210000001244,5076,197,5273,3,36501,0.14446179556724473
2016,86193,COLIGACAO:210000001581,4020,65,4085,3,36501,0.11191474206186132
2016,86193,COLIGACAO:210000002173,6884,331,7215,3,36501,0.19766581737486644
2016,86193,COLIGACAO:210000002230,3598,664,4262,2,36501,0.11676392427604723
2016,86193,COLIGACAO:210000002243,6149,626,6775,4,36501,0.18561135311361332
2016,86193,PARTIDO:PR,3955,54,4009,1,36501,0.10983260732582668
2016,86193,PARTIDO:PSB,1889,89,1978,1,36501,0.05419029615626969
2016,86207,COLIGACAO:210000000690,2025,83,2108,3,4659,0.4524576089289547
2016,86207,COLIGACAO:210000000743,2458,93,2551,4,4659,0.5475423910710453
2016,86215,COLIGACAO:210000001103,2459,172,2631,3,8617,0.3053266798189625
2016,86215,COLIGACAO:210000001108,2248,57,2305,3,8617,0.2674944876407102
2016,86215,PARTIDO:PDT,1678,39,1717,1,8617,0.19925728211674595
2016,86215,PARTIDO:PP,1831,133,1964,1,8617,0.22792155042358128
2016,86223,COLIGACAO:210000000797,1753,76,1829,3,4341,0.4213314904399908
2016,86223,COLIGACAO:210000001424,1656,77,1733,2,4341,0.39921677032941716
2016,86223,PARTIDO:PTB,765,14,779,1,4341,0.17945173923059202
2016,86231,COLIGACAO:210000000692,1771,56,1827,4,3559,0.5133464456307951
2016,86231,COLIGACAO:210000002346,1674,58,1732,4,3559,0.4866535543692048
2016,86240,COLIGACAO:210000000168,916,122,1038,4,19693,0.052709084446249936
2016,86240,COLIGACAO:210000000183,871,41,912,4,19693,0.04631087188341035
2016,86240,COLIGACAO:210000000185,5031,176,5207,2,19693,0.2644086731325852
2016,86240,COLIGACAO:210000000203,1063,59,1122,2,19693,0.05697455948814299
2016,86240,COLIGACAO:210000000576,4801,77,4878,2,19693,0.24770222921850404
2016,86240,COLIGACAO:210000000627,4721,369,5090,2,19693,0.25846747575280554
2016,86240,PARTIDO:DEM,1238,77,1315,1,19693,0.06677499619154015
2016,86240,PARTIDO:PEN,89,42,131,1,19693,0.006652109886761793
2016,86258,COLIGACAO:210000001450,9981,539,10520,3,18301,0.5748319763947325
2016,86258,PARTIDO:PDT,2562,82,2644,1,18301,0.1444729796186001
2016,86258,PARTIDO:PT,4677,460,5137,1,18301,0.2806950439866674
2016,86274,COLIGACAO:210000000105,2811,214,3025,2,9036,0.33477202301903497
2016,86274,COLIGACAO:210000000603,1078,63,1141,2,9036,0.12627268702965913
2016,86274,COLIGACAO:210000001616,2233,187,2420,2,9036,0.267817618415228
2016,86274,PARTIDO:PSB,2274,176,2450,1,9036,0.27113767153607793
2016,86282,COLIGACAO:210000001480,681,9,690,2,2381,0.28979420411591766
2016,86282,COLIGACAO:210000001487,651,34,685,2,2381,0.2876942461150777
2016,86282,COLIGACAO:210000001651,962,44,1006,5,2381,0.4225115497690046
2016,86290,COLIGACAO:210000000510,7541,741,8282,2,22405,0.36964963177862087
2016,86290,COLIGACAO:210000001049,4789,350,5139,2,22405,0.22936844454362865
2016,86290,COLIGACAO:210000001358,4165,125,4290,3,22405,0.1914751171613479
2016,86290,PARTIDO:PT,917,68,985,1,22405,0.043963401026556576
2016,86290,PARTIDO:PTB,3632,77,3709,1,22405,0.16554340548984603
2016,86304,COLIGACAO:210000002162,1769,120,1889,3,4563,0.41398202936664474
2016,86304,COLIGACAO:210000002202,1289,108,1397,2,4563,0.3061582292351523
2016,86304,PARTIDO:PT,1255,22,1277,1,4563,0.2798597413982029
2016,86312,COLIGACAO:210000001060,1454,81,1535,2,2846,0.539353478566409
2016,86312,PARTIDO:PMDB,1254,57,1311,1,2846,0.460646521433591
2016,86320,COLIGACAO:210000000475,1312,75,1387,2,2940,0.4717687074829932
2016,86320,COLIGACAO:210000000559,596,31,627,2,2940,0.21326530612244898
2016,86320,COLIGACAO:210000001284,875,51,926,2,2940,0.3149659863945578
2016,86339,COLIGACAO:210000000536,5970,272,6242,3,14107,0.4424753668391579
2016,86339,COLIGACAO:210000001269,7609,256,7865,5,14107,0.5575246331608421
2016,86347,COLIGACAO:210000001314,2332,118,2450,4,4471,0.5479758443301275
2016,86347,COLIGACAO:210000001574,552,69,621,2,4471,0.13889510176694253
2016,86347,COLIGACAO:210000001596,1366,34,1400,2,4471,0.31312905390293
2016,86355,COLIGACAO:210000002269,4822,435,5257,5,15604,0.33690079466803385
2016,86355,COLIGACAO:210000002332,1150,38,1188,3,15604,0.07613432453217124
2016,86355,COLIGACAO:210000002503,1925,248,2173,2,15604,0.13925916431684185
2016,86355,COLIGACAO:210000002613,2755,91,2846,3,15604,0.1823891309920533
2016,86355,PARTIDO:PMDB,2960,53,3013,1,15604,0.19309151499615484
2016,86355,PARTIDO:PT,1065,62,1127,1,15604,0.07222507049474494
2016,86363,COLIGACAO:210000002304,1438,60,1498,3,2490,0.6016064257028112
2016,86363,COLIGACAO:210000002659,932,60,992,2,2490,0.39839357429718875
2016,86371,COLIGACAO:210000000679,3500,79,3579,3,60703,0.05895919476796863
2016,86371,COLIGACAO:210000001440,5253,99,5352,3,60703,0.0881669769204158
2016,86371,COLIGACAO:210000002240,4736,84,4820,2,60703,0.07940299490964203
2016,86371,COLIGACAO:210000002242,4506,377,4883,2,60703,0.08044083488460207
2016,86371,COLIGACAO:210000002758,7591,1091,8682,4,60703,0.1430242327397328
2016,86371,PARTIDO:PDT,5880,154,6034,1,60703,0.09940200649061826
2016,86371,PARTIDO:PMDB,9635,708,10343,1,60703,0.17038696604780654
2016,86371,PARTIDO:PSD,3943,49,3992,1,60703,0.06576281238159563
2016,86371,PARTIDO:PT,8092,209,8301,1,60703,0.1367477719387839
2016,86371,PARTIDO:PV,4659,58,4717,1,60703,0.07770620891883433
2016,86380,COLIGACAO:210000001511,1566,59,1625,7,1625,1.0
2016,86398,COLIGACAO:210000000565,2491,140,2631,6,4624,0.5689878892733564
2016,86398,COLIGACAO:210000002290,1867,126,1993,4,4624,0.4310121107266436
2016,86401,COLIGACAO:210000000588,1543,56,1599,2,2434,0.6569433032046015
2016,86401,PARTIDO:PDT,818,17,835,1,2434,0.3430566967953985
2016,86410,COLIGACAO:210000000749,3140,201,3341,7,3341,1.0
2016,86428,COLIGACAO:210000000815,986,27,1013,5,1739,0.5825186889016676
2016,86428,COLIGACAO:210000001348,698,28,726,3,1739,0.41748131109833236
2016,86436,COLIGACAO:210000001451,1098,86,1184,3,4807,0.24630746827543165
2016,86436,COLIGACAO:210000001631,2015,126,2141,2,4807,0.44539213646765136
2016,86436,PARTIDO:PT,1442,40,1482,1,4807,0.308300395256917
2016,86444,COLIGACAO:210000000863,997,38,1035,4,1922,0.5385015608740895
2016,86444,COLIGACAO:210000000902,865,22,887,4,1922,0.4614984391259105
2016,86452,COLIGACAO:210000001242,789,43,832,2,2426,0.34295136026380874
2016,86452,COLIGACAO:210000001484,1553,41,1594,2,2426,0.6570486397361912
2016,86460,COLIGACAO:210000001594,875,37,912,4,2287,0.39877568867512025
2016,86460,PARTIDO:PP,1313,62,1375,1,2287,0.6012243113248797
2016,86479,COLIGACAO:210000000780,1880,131,2011,2,10678,0.18833114815508523
2016,86479,COLIGACAO:210000001082,4451,238,4689,4,10678,0.43912717737404006
2016,86479,COLIGACAO:210000001479,3816,162,3978,2,10678,0.3725416744708747
2016,86487,COLIGACAO:210000000885,2541,144,2685,4,6861,0.39134236991692173
2016,86487,COLIGACAO:210000000929,988,50,1038,2,6861,0.15128989943156973
2016,86487,PARTIDO:PMDB,1559,86,1645,1,6861,0.23976096778895203
2016,86487,PARTIDO:PSC,188,5,193,1,6861,0.028130010202594372
2016,86487,PARTIDO:PSDB,1217,83,1300,1,6861,0.1894767526599621
2016,86495,COLIGACAO:210000002731,5079,366,5445,3,24328,0.2238161788885235
2016,86495,COLIGACAO:210000002734,5344,261,5605,5,24328,0.23039296284117067
2016,86495,COLIGACAO:210000002736,4925,391,5316,2,24328,0.21851364682670174
2016,86495,COLIGACAO:210000002737,1203,80,1283,2,24328,0.05273758632028938
2016,86495,COLIGACAO:210000002738,1031,41,1072,2,24328,0.044064452482735945
2016,86495,COLIGACAO:210000002750,5138,469,5607,3,24328,0.23047517264057876
2016,86509,COLIGACAO:210000000918,1089,28,1117,2,2367,0.4719053654414871
2016,86509,COLIGACAO:210000002206,1199,51,1250,2,2367,0.5280946345585129
2016,86517,COLIGACAO:210000000295,9825,617,10442,2,47451,0.2200585867526501
2016,86517,COLIGACAO:210000000507,2496,101,2597,4,47451,0.05473014267349476
2016,86517,COLIGACAO:210000000596,7660,796,8456,4,47451,0.1782048850393037
2016,86517,COLIGACAO:210000000610,7352,120,7472,3,47451,0.15746770352574235
2016,86517,COLIGACAO:210000000838,8494,604,9098,2,47451,0.1917346315146151
2016,86517,COLIGACAO:210000000848,6238,200,6438,2,47451,0.1356768034393374
2016,86517,PARTIDO:PSDB,2544,404,2948,1,47451,0.06212724705485659
2016,86525,PARTIDO:PRB,648,23,671,1,1297,0.5173477255204317
2016,86525,PARTIDO:PT,385,11,396,1,1297,0.3053199691595991
2016,86525,PARTIDO:PTB,226,4,230,1,1297,0.17733230531996916
2016,86533,COLIGACAO:210000000278,2646,120,2766,4,20189,0.13700529991579574
2016,86533,COLIGACAO:210000000648,1364,103,1467,2,20189,0.07266333151716281
2016,86533,COLIGACAO:210000001199,1601,36,1637,2,20189,0.08108375848234187
2016,86533,COLIGACAO:210000001239,3911,103,4014,2,20189,0.19882114022487493
2016,86533,PARTIDO:PMDB,3710,352,4062,1,20189,0.2011986725444549
2016,86533,PARTIDO:PTB,3982,78,4060,1,20189,0.20109960869780574
2016,86533,PARTIDO:PV,2165,18,2183,1,20189,0.10812818861756401
2016,86541,COLIGACAO:210000000818,1205,32,1237,2,2340,0.5286324786324786
2016,86541,COLIGACAO:210000001701,1048,55,1103,5,2340,0.47136752136752136
2016,86550,COLIGACAO:210000000107,8206,917,9123,3,42904,0.21263751631549505
2016,86550,COLIGACAO:210000000108,7369,132,7501,2,42904,0.17483218347939586
2016,86550,COLIGACAO:210000000110,5786,127,5913,2,42904,0.13781931754614954
2016,86550,COLIGACAO:210000000333,11373,983,12356,2,42904,0.28799179563677046
2016,86550,COLIGACAO:210000000925,1833,40,1873,2,42904,0.04365560320716017
2016,86550,COLIGACAO:210000001227,5335,195,5530,3,42904,0.1288924109640127
2016,86550,COLIGACAO:210000001237,561,47,608,3,42904,0.014171172851016222
2016,86568,COLIGACAO:210000002316,1293,84,1377,2,2093,0.6579073100812232
2016,86568,COLIGACAO:210000002529,670,46,716,3,2093,0.3420926899187769
2016,86576,COLIGACAO:210000000628,1795,90,1885,2,4821,0.3909977183157021
2016,86576,COLIGACAO:210000002723,1762,94,1856,2,4821,0.3849823688031529
2016,86576,PARTIDO:PMDB,1050,30,1080,1,4821,0.22401991288114498
2016,86584,COLIGACAO:210000000843,1048,37,1085,2,2036,0.5329076620825147
2016,86584,COLIGACAO:210000001554,905,46,951,5,2036,0.4670923379174853
2016,86592,COLIGACAO:210000000084,4735,143,4878,3,8587,0.5680680097822289
2016,86592,COLIGACAO:210000002146,1566,97,1663,2,8587,0.1936648422033306
2016,86592,COLIGACAO:210000002178,1990,56,2046,3,8587,0.23826714801444043
2016,86606,COLIGACAO:210000000160,1054,50,1104,2,2115,0.5219858156028369
2016,86606,COLIGACAO:210000000306,964,47,1011,4,2115,0.47801418439716314
2016,86614,COLIGACAO:210000001198,6399,526,6925,2,19621,0.3529381784822384
2016,86614,COLIGACAO:210000001205,2483,82,2565,6,19621,0.13072728199378217
2016,86614,COLIGACAO:210000001221,3253,57,3310,3,19621,0.16869680444421792
2016,86614,PARTIDO:PDT,2794,109,2903,1,19621,0.14795372305183221
2016,86614,PARTIDO:PP,3607,311,3918,1,19621,0.19968401202792926
2016,86622,COLIGACAO:210000000294,931,33,964,4,2221,0.43403872129671317
2016,86622,PARTIDO:PDT,1025,26,1051,1,2221,0.47321026564610535
2016,86622,PARTIDO:PT,203,3,206,1,2221,0.09275101305718145
2016,86630,COLIGACAO:210000002521,4589,263,4852,7,7016,0.6915621436716077
2016,86630,COLIGACAO:210000002854,1987,177,2164,2,7016,0.30843785632839227
2016,86649,COLIGACAO:210000001128,1277,56,1333,5,2301,0.5793133420252065
2016,86649,COLIGACAO:210000002833,709,34,743,2,2301,0.32290308561495
2016,86649,PARTIDO:PT,223,2,225,1,2301,0.09778357235984354
2016,86657,COLIGACAO:210000001266,2364,129,2493,2,4896,0.5091911764705882
2016,86657,COLIGACAO:210000001375,2283,120,2403,2,4896,0.49080882352941174
2016,86665,COLIGACAO:210000000235,1633,45,1678,2,2517,0.6666666666666666
2016,86665,PARTIDO:PP,797,42,839,1,2517,0.3333333333333333
2016,86673,COLIGACAO:210000000599,10048,545,10593,4,19984,0.5300740592473979
2016,86673,COLIGACAO:210000002471,7377,462,7839,8,19984,0.39226381104883906
2016,86673,PARTIDO:PT,1461,91,1552,1,19984,0.07766212970376302
2016,86681,COLIGACAO:210000000351,896,33,929,2,1763,0.526942711287578
2016,86681,COLIGACAO:210000000571,614,19,633,2,1763,0.35904707884288145
2016,86681,PARTIDO:PDT,187,14,201,1,1763,0.11401020986954055
2016,86690,COLIGACAO:210000000308,4510,113,4623,3,21062,0.21949482480296267
2016,86690,COLIGACAO:210000000314,7174,507,7681,4,21062,0.3646852150792897
