ano,codigo_municipio,SG_PARTIDO,lista_id,municipio_partido,votos_legenda_validos,votos_nominais_convertidos_legenda,total_votos_legenda_validos,votos_nominais_validos_partido,votos_validos_partido,partido_normalizado,fracao_votos_partido
2024,87246,PL,PARTIDO:PL,NOVA SANTA RITA,19,0,19,457,476,PL,0.03140048815884953
2024,87246,PODE,PARTIDO:PODE,NOVA SANTA RITA,10,0,10,897,907,PODE,0.05983244277327
2024,87246,PP,PARTIDO:PP,NOVA SANTA RITA,61,0,61,732,793,PP,0.05231215779404974
2024,87246,PSD,PARTIDO:PSD,NOVA SANTA RITA,11,0,11,1208,1219,PSD,0.0804142753479781
2024,87246,PSDB,FEDERACAO:100,NOVA SANTA RITA,11,0,11,341,352,PSDB,0.02322052905864503
2024,87246,PT,FEDERACAO:101,NOVA SANTA RITA,248,0,248,4347,4595,PT,0.30312025859225544
2024,87246,PV,FEDERACAO:101,NOVA SANTA RITA,0,0,0,0,0,PV,0.0
2024,87246,REPUBLICANOS,PARTIDO:REPUBLICANOS,NOVA SANTA RITA,9,0,9,779,788,REPUBLICANOS,0.05198232073355762
2024,87246,UNIÃO,PARTIDO:UNIÃO,NOVA SANTA RITA,16,0,16,922,938,UNIÃO,0.06187743254832113
2024,87254,CIDADANIA,FEDERACAO:100,JÚLIO DE CASTILHOS,0,0,0,0,0,CIDADANIA,0.0
2024,87254,MDB,PARTIDO:MDB,JÚLIO DE CASTILHOS,37,0,37,1767,1804,MDB,0.14990859232175502
2024,87254,PC do B,FEDERACAO:101,JÚLIO DE CASTILHOS,0,0,0,0,0,PC DO B,0.0
2024,87254,PL,PARTIDO:PL,JÚLIO DE CASTILHOS,11,0,11,919,930,PL,0.07728103706165863
2024,87254,PODE,PARTIDO:PODE,JÚLIO DE CASTILHOS,8,0,8,581,589,PODE,0.048944656805717135
2024,87254,PP,PARTIDO:PP,JÚLIO DE CASTILHOS,17,0,17,1463,1480,PP,0.12298487618414493
2024,87254,PSB,PARTIDO:PSB,JÚLIO DE CASTILHOS,111,0,111,3281,3392,PSB,0.28186804055177
2024,87254,PSDB,FEDERACAO:100,JÚLIO DE CASTILHOS,129,0,129,2279,2408,PSDB,0.20009971746717634
2024,87254,PT,FEDERACAO:101,JÚLIO DE CASTILHOS,56,0,56,1372,1428,PT,0.11866378593983713
2024,87254,PV,FEDERACAO:101,JÚLIO DE CASTILHOS,3,0,3,0,3,PV,0.0002492936679408343
2024,87262,CIDADANIA,FEDERACAO:100,NOVO BARREIRO,1,0,1,0,1,CIDADANIA,0.0002858776443682104
2024,87262,PC do B,FEDERACAO:101,NOVO BARREIRO,1,0,1,0,1,PC DO B,0.0002858776443682104
2024,87262,PDT,PARTIDO:PDT,NOVO BARREIRO,9,0,9,463,472,PDT,0.1349342481417953
2024,87262,PP,PARTIDO:PP,NOVO BARREIRO,32,0,32,857,889,PP,0.25414522584333904
2024,87262,PSDB,FEDERACAO:100,NOVO BARREIRO,1,0,1,28,29,PSDB,0.008290451686678102
2024,87262,PT,FEDERACAO:101,NOVO BARREIRO,22,0,22,469,491,PT,0.1403659233847913
2024,87262,PV,FEDERACAO:101,NOVO BARREIRO,0,0,0,0,0,PV,0.0
2024,87262,REPUBLICANOS,PARTIDO:REPUBLICANOS,NOVO BARREIRO,12,0,12,912,924,REPUBLICANOS,0.2641509433962264
2024,87262,UNIÃO,PARTIDO:UNIÃO,NOVO BARREIRO,28,0,28,663,691,UNIÃO,0.1975414522584334
2024,87270,CIDADANIA,FEDERACAO:100,LAGOA VERMELHA,4,0,4,0,4,CIDADANIA,0.0002673618073658178
2024,87270,MDB,PARTIDO:MDB,LAGOA VERMELHA,18,0,18,488,506,MDB,0.03382126863177595
2024,87270,PC do B,FEDERACAO:101,LAGOA VERMELHA,3,0,3,191,194,PC DO B,0.012967047657242162
2024,87270,PDT,PARTIDO:PDT,LAGOA VERMELHA,135,0,135,2451,2586,PDT,0.1728494084620012
2024,87270,PL,PARTIDO:PL,LAGOA VERMELHA,47,0,47,3195,3242,PL,0.21669674486999532
2024,87270,PODE,PARTIDO:PODE,LAGOA VERMELHA,28,0,28,1921,1949,PODE,0.13027204063899472
2024,87270,PP,PARTIDO:PP,LAGOA VERMELHA,248,0,248,4088,4336,PP,0.2898201991845465
2024,87270,PSB,PARTIDO:PSB,LAGOA VERMELHA,7,0,7,266,273,PSB,0.018247443352717066
2024,87270,PSDB,FEDERACAO:100,LAGOA VERMELHA,8,0,8,424,432,PSDB,0.02887507519550832
2024,87270,PT,FEDERACAO:101,LAGOA VERMELHA,87,0,87,1016,1103,PT,0.07372501838112426
2024,87270,PV,FEDERACAO:101,LAGOA VERMELHA,0,0,0,0,0,PV,0.0
2024,87270,REPUBLICANOS,PARTIDO:REPUBLICANOS,LAGOA VERMELHA,0,0,0,0,0,REPUBLICANOS,0.0
2024,87270,UNIÃO,PARTIDO:UNIÃO,LAGOA VERMELHA,6,0,6,330,336,UNIÃO,0.022458391818728694
2024,87289,MDB,PARTIDO:MDB,NOVO MACHADO,15,0,15,786,801,MDB,0.2804621848739496
2024,87289,PC do B,FEDERACAO:101,NOVO MACHADO,0,0,0,0,0,PC DO B,0.0
2024,87289,PP,PARTIDO:PP,NOVO MACHADO,16,0,16,959,975,PP,0.34138655462184875
2024,87289,PT,FEDERACAO:101,NOVO MACHADO,28,0,28,937,965,PT,0.33788515406162467
2024,87289,PV,FEDERACAO:101,NOVO MACHADO,0,0,0,0,0,PV,0.0
2024,87289,UNIÃO,PARTIDO:UNIÃO,NOVO MACHADO,0,0,0,115,115,UNIÃO,0.040266106442577033
2024,87297,CIDADANIA,FEDERACAO:100,LAJEADO,11,0,11,0,11,CIDADANIA,0.00027074923697942304
2024,87297,MDB,PARTIDO:MDB,LAJEADO,437,0,437,10481,10918,MDB,0.26873092448557645
2024,87297,PC do B,FEDERACAO:101,LAJEADO,0,0,0,0,0,PC DO B,0.0
2024,87297,PL,PARTIDO:PL,LAJEADO,137,0,137,7015,7152,PL,0.17603623117062125
2024,87297,PODE,PARTIDO:PODE,LAJEADO,0,0,0,0,0,PODE,0.0
2024,87297,PP,PARTIDO:PP,LAJEADO,442,0,442,12362,12804,PP,0.31515211184404845
2024,87297,PRD,PARTIDO:PRD,LAJEADO,9,0,9,50,59,PRD,0.0014522004528896328
2024,87297,PSD,PARTIDO:PSD,LAJEADO,18,0,18,1153,1171,PSD,0.02882248695480949
2024,87297,PSDB,FEDERACAO:100,LAJEADO,46,0,46,4676,4722,PSDB,0.11622526336516688
2024,87297,PT,FEDERACAO:101,LAJEADO,236,0,236,3552,3788,PT,0.09323619178891406
2024,87297,PV,FEDERACAO:101,LAJEADO,3,0,3,0,3,PV,7.38407009943881e-05
2024,87300,MDB,PARTIDO:MDB,NOVO TIRADENTES,12,0,12,450,462,MDB,0.25998874507597075
2024,87300,PP,PARTIDO:PP,NOVO TIRADENTES,19,0,19,685,704,PP,0.39617332583005066
2024,87300,PSB,PARTIDO:PSB,NOVO TIRADENTES,8,0,8,603,611,PSB,0.3438379290939786
2024,87319,MDB,PARTIDO:MDB,LAVRAS DO SUL,14,0,14,735,749,MDB,0.1669266770670827
2024,87319,PC do B,FEDERACAO:101,LAVRAS DO SUL,0,0,0,0,0,PC DO B,0.0
2024,87319,PDT,PARTIDO:PDT,LAVRAS DO SUL,79,0,79,984,1063,PDT,0.23690661912190775
2024,87319,PP,PARTIDO:PP,LAVRAS DO SUL,62,0,62,1505,1567,PP,0.34923111210162694
2024,87319,PSB,PARTIDO:PSB,LAVRAS DO SUL,7,0,7,263,270,PSB,0.06017383552484957
2024,87319,PT,FEDERACAO:101,LAVRAS DO SUL,10,0,10,488,498,PT,0.11098729663472254
2024,87319,PV,FEDERACAO:101,LAVRAS DO SUL,0,0,0,0,0,PV,0.0
2024,87319,UNIÃO,PARTIDO:UNIÃO,LAVRAS DO SUL,3,0,3,337,340,UNIÃO,0.07577445954981056
2024,87327,MDB,PARTIDO:MDB,PARECI NOVO,27,0,27,521,548,MDB,0.18538565629228687
2024,87327,PDT,PARTIDO:PDT,PARECI NOVO,9,0,9,320,329,PDT,0.11129905277401894
2024,87327,PL,PARTIDO:PL,PARECI NOVO,22,0,22,492,514,PL,0.17388362652232747
2024,87327,PP,PARTIDO:PP,PARECI NOVO,6,0,6,989,995,PP,0.3366035182679296
2024,87327,REPUBLICANOS,PARTIDO:REPUBLICANOS,PARECI NOVO,2,0,2,568,570,REPUBLICANOS,0.19282814614343707
2024,87335,MDB,PARTIDO:MDB,LIBERATO SALZANO,32,0,32,803,835,MDB,0.21198273673521198
2024,87335,PC do B,FEDERACAO:101,LIBERATO SALZANO,0,0,0,0,0,PC DO B,0.0
2024,87335,PDT,PARTIDO:PDT,LIBERATO SALZANO,23,0,23,872,895,PDT,0.2272150291952272
2024,87335,PP,PARTIDO:PP,LIBERATO SALZANO,56,0,56,1235,1291,PP,0.32774815943132773
2024,87335,PSB,PARTIDO:PSB,LIBERATO SALZANO,0,0,0,268,268,PSB,0.06803757298806803
2024,87335,PT,FEDERACAO:101,LIBERATO SALZANO,20,0,20,629,649,PT,0.16476263010916475
2024,87335,PV,FEDERACAO:101,LIBERATO SALZANO,1,0,1,0,1,PV,0.0002538715410002539
2024,87343,MDB,PARTIDO:MDB,PASSO DO SOBRADO,0,0,0,134,134,MDB,0.03264311814859927
2024,87343,PC do B,FEDERACAO:101,PASSO DO SOBRADO,0,0,0,0,0,PC DO B,0.0
2024,87343,PDT,PARTIDO:PDT,PASSO DO SOBRADO,13,0,13,812,825,PDT,0.20097442143727162
2024,87343,PL,PARTIDO:PL,PASSO DO SOBRADO,0,0,0,0,0,PL,0.0
2024,87343,PP,PARTIDO:PP,PASSO DO SOBRADO,30,0,30,1217,1247,PP,0.30377588306942754
2024,87343,PSB,PARTIDO:PSB,PASSO DO SOBRADO,5,0,5,507,512,PSB,0.12472594397076736
2024,87343,PT,FEDERACAO:101,PASSO DO SOBRADO,46,0,46,709,755,PT,0.18392204628501826
2024,87343,PV,FEDERACAO:101,PASSO DO SOBRADO,2,0,2,0,2,PV,0.00048721071863581
2024,87343,REPUBLICANOS,PARTIDO:REPUBLICANOS,PASSO DO SOBRADO,5,0,5,469,474,REPUBLICANOS,0.11546894031668696
2024,87343,UNIÃO,PARTIDO:UNIÃO,PASSO DO SOBRADO,4,0,4,152,156,UNIÃO,0.03800243605359318
2024,87351,MDB,PARTIDO:MDB,MACHADINHO,27,0,27,1528,1555,MDB,0.35962072155411656
2024,87351,PC do B,FEDERACAO:101,MACHADINHO,0,0,0,0,0,PC DO B,0.0
2024,87351,PL,PARTIDO:PL,MACHADINHO,33,0,33,1075,1108,PL,0.25624421831637373
2024,87351,PP,PARTIDO:PP,MACHADINHO,61,0,61,1389,1450,PP,0.3353376503237743
2024,87351,PT,FEDERACAO:101,MACHADINHO,8,0,8,203,211,PT,0.04879740980573543
2024,87351,PV,FEDERACAO:101,MACHADINHO,0,0,0,0,0,PV,0.0
2024,87360,PDT,PARTIDO:PDT,PICADA CAFÉ,18,0,18,268,286,PDT,0.07738095238095238
2024,87360,PP,PARTIDO:PP,PICADA CAFÉ,21,0,21,661,682,PP,0.18452380952380953
2024,87360,PSB,PARTIDO:PSB,PICADA CAFÉ,9,0,9,615,624,PSB,0.16883116883116883
2024,87360,PSD,PARTIDO:PSD,PICADA CAFÉ,8,0,8,1218,1226,PSD,0.33170995670995673
2024,87360,UNIÃO,PARTIDO:UNIÃO,PICADA CAFÉ,28,0,28,850,878,UNIÃO,0.23755411255411255
2024,87378,MDB,PARTIDO:MDB,MARAU,313,0,313,8204,8517,MDB,0.3517096134786918
2024,87378,PC do B,FEDERACAO:101,MARAU,0,0,0,0,0,PC DO B,0.0
2024,87378,PL,PARTIDO:PL,MARAU,227,0,227,2570,2797,PL,0.11550214734060125
2024,87378,PP,PARTIDO:PP,MARAU,65,0,65,5889,5954,PP,0.24587049884373968
2024,87378,PSB,PARTIDO:PSB,MARAU,32,0,32,3122,3154,PSB,0.13024446646845061
2024,87378,PSD,PARTIDO:PSD,MARAU,18,0,18,1547,1565,PSD,0.06462669309547407
2024,87378,PT,FEDERACAO:101,MARAU,33,0,33,848,881,PT,0.036380905186653455
2024,87378,PV,FEDERACAO:101,MARAU,0,0,0,0,0,PV,0.0
2024,87378,UNIÃO,PARTIDO:UNIÃO,MARAU,22,0,22,1326,1348,UNIÃO,0.055665675586389164
2024,87386,MDB,PARTIDO:MDB,PINHAL GRANDE,7,0,7,720,727,MDB,0.22259644825474587
2024,87386,PC do B,FEDERACAO:101,PINHAL GRANDE,0,0,0,0,0,PC DO B,0.0
2024,87386,PDT,PARTIDO:PDT,PINHAL GRANDE,33,0,33,611,644,PDT,0.19718309859154928
2024,87386,PP,PARTIDO:PP,PINHAL GRANDE,39,0,39,1341,1380,PP,0.4225352112676056
2024,87386,PT,FEDERACAO:101,PINHAL GRANDE,2,0,2,513,515,PT,0.1576852418860992
2024,87386,PV,FEDERACAO:101,PINHAL GRANDE,0,0,0,0,0,PV,0.0
2024,87394,MDB,PARTIDO:MDB,MARCELINO RAMOS,38,0,38,1017,1055,MDB,0.3378162023695165
2024,87394,PC do B,FEDERACAO:101,MARCELINO RAMOS,0,0,0,0,0,PC DO B,0.0
2024,87394,PDT,PARTIDO:PDT,MARCELINO RAMOS,8,0,8,159,167,PDT,0.05347422350304195
2024,87394,PL,PARTIDO:PL,MARCELINO RAMOS,1,0,1,92,93,PL,0.029779058597502402
2024,87394,PP,PARTIDO:PP,MARCELINO RAMOS,9,0,9,744,753,PP,0.24111431316042267
2024,87394,PT,FEDERACAO:101,MARCELINO RAMOS,13,0,13,681,694,PT,0.2222222222222222
2024,87394,PV,FEDERACAO:101,MARCELINO RAMOS,0,0,0,0,0,PV,0.0
2024,87394,UNIÃO,PARTIDO:UNIÃO,MARCELINO RAMOS,4,0,4,357,361,UNIÃO,0.11559398014729427
2024,87408,MDB,PARTIDO:MDB,PINHEIRINHO DO VALE,8,0,8,507,515,MDB,0.14486638537271448
2024,87408,PDT,PARTIDO:PDT,PINHEIRINHO DO VALE,46,0,46,1985,2031,PDT,0.5713080168776371
2024,87408,PL,PARTIDO:PL,PINHEIRINHO DO VALE,22,0,22,987,1009,PL,0.2838255977496484
2024,87416,MDB,PARTIDO:MDB,MARIANO MORO,8,0,8,308,316,MDB,0.15069146399618502
2024,87416,PC do B,FEDERACAO:101,MARIANO MORO,1,0,1,0,1,PC DO B,0.0004768717215069146
2024,87416,PDT,PARTIDO:PDT,MARIANO MORO,11,0,11,710,721,PDT,0.34382451120648544
2024,87416,PL,PARTIDO:PL,MARIANO MORO,3,0,3,367,370,PL,0.1764425369575584
2024,87416,PRD,PARTIDO:PRD,MARIANO MORO,14,0,14,212,226,PRD,0.10777300906056271
2024,87416,PT,FEDERACAO:101,MARIANO MORO,2,0,2,242,244,PT,0.11635670004768717
2024,87416,PV,FEDERACAO:101,MARIANO MORO,0,0,0,0,0,PV,0.0
2024,87416,REPUBLICANOS,PARTIDO:REPUBLICANOS,MARIANO MORO,1,0,1,218,219,REPUBLICANOS,0.1044349070100143
2024,87424,PC do B,FEDERACAO:101,PONTÃO,5,0,5,540,545,PC DO B,0.1787471302066251
2024,87424,PL,PARTIDO:PL,PONTÃO,3,0,3,718,721,PL,0.23647097408986553
2024,87424,PT,FEDERACAO:101,PONTÃO,34,0,34,1095,1129,PT,0.3702853394555592
2024,87424,PV,FEDERACAO:101,PONTÃO,0,0,0,0,0,PV,0.0
2024,87424,UNIÃO,PARTIDO:UNIÃO,PONTÃO,13,0,13,641,654,UNIÃO,0.21449655624795014
2024,87432,CIDADANIA,FEDERACAO:100,MATA,0,0,0,0,0,CIDADANIA,0.0
2024,87432,MDB,PARTIDO:MDB,MATA,10,0,10,518,528,MDB,0.15357766143106458
2024,87432,PC do B,FEDERACAO:101,MATA,0,0,0,0,0,PC DO B,0.0
2024,87432,PP,PARTIDO:PP,MATA,35,0,35,1573,1608,PP,0.4677137870855148
2024,87432,PSDB,FEDERACAO:100,MATA,40,0,40,937,977,PSDB,0.28417684700407214
2024,87432,PT,FEDERACAO:101,MATA,6,0,6,171,177,PT,0.05148342059336824
2024,87432,PV,FEDERACAO:101,MATA,0,0,0,0,0,PV,0.0
2024,87432,UNIÃO,PARTIDO:UNIÃO,MATA,3,0,3,145,148,UNIÃO,0.04304828388598022
2024,87440,MDB,PARTIDO:MDB,PONTE PRETA,19,0,19,807,826,MDB,0.49669272399278414
2024,87440,PC do B,FEDERACAO:101,PONTE PRETA,0,0,0,0,0,PC DO B,0.0
2024,87440,PP,PARTIDO:PP,PONTE PRETA,16,0,16,443,459,PP,0.2760072158749248
2024,87440,PT,FEDERACAO:101,PONTE PRETA,23,0,23,355,378,PT,0.22730006013229104
2024,87440,PV,FEDERACAO:101,PONTE PRETA,0,0,0,0,0,PV,0.0
2024,87459,MDB,PARTIDO:MDB,MAXIMILIANO DE ALMEIDA,51,0,51,1529,1580,MDB,0.44419454596570146
2024,87459,PC do B,FEDERACAO:101,MAXIMILIANO DE ALMEIDA,0,0,0,0,0,PC DO B,0.0
2024,87459,PL,PARTIDO:PL,MAXIMILIANO DE ALMEIDA,3,0,3,113,116,PL,0.03261175147596289
2024,87459,PP,PARTIDO:PP,MAXIMILIANO DE ALMEIDA,47,0,47,1177,1224,PP,0.34411020522912567
2024,87459,PT,FEDERACAO:101,MAXIMILIANO DE ALMEIDA,11,0,11,556,567,PT,0.15940399212819792
2024,87459,PV,FEDERACAO:101,MAXIMILIANO DE ALMEIDA,0,0,0,0,0,PV,0.0
2024,87459,UNIÃO,PARTIDO:UNIÃO,MAXIMILIANO DE ALMEIDA,1,0,1,69,70,UNIÃO,0.01967950520101209
2024,87467,MDB,PARTIDO:MDB,PORTO MAUÁ,14,0,14,534,548,MDB,0.27155599603567887
2024,87467,PC do B,FEDERACAO:101,PORTO MAUÁ,0,0,0,0,0,PC DO B,0.0
2024,87467,PDT,PARTIDO:PDT,PORTO MAUÁ,19,0,19,362,381,PDT,0.188800792864222
2024,87467,PP,PARTIDO:PP,PORTO MAUÁ,3,0,3,654,657,PP,0.32556987115956393
2024,87467,PT,FEDERACAO:101,PORTO MAUÁ,0,0,0,106,106,PT,0.05252725470763132
2024,87467,PV,FEDERACAO:101,PORTO MAUÁ,0,0,0,0,0,PV,0.0
2024,87467,UNIÃO,PARTIDO:UNIÃO,PORTO MAUÁ,7,0,7,319,326,UNIÃO,0.16154608523290387
2024,87475,CIDADANIA,FEDERACAO:100,MIRAGUAÍ,0,0,0,0,0,CIDADANIA,0.0
2024,87475,MDB,PARTIDO:MDB,MIRAGUAÍ,32,0,32,647,679,MDB,0.16861186987832133
2024,87475,PC do B,FEDERACAO:101,MIRAGUAÍ,0,0,0,0,0,PC DO B,0.0
2024,87475,PDT,PARTIDO:PDT,MIRAGUAÍ,12,0,12,164,176,PDT,0.0437049913086665
2024,87475,PL,PARTIDO:PL,MIRAGUAÍ,3,0,3,201,204,PL,0.05065805810777253
2024,87475,PP,PARTIDO:PP,MIRAGUAÍ,65,0,65,503,568,PP,0.14104792649615097
2024,87475,PSD,PARTIDO:PSD,MIRAGUAÍ,4,0,4,80,84,PSD,0.020859200397318103
2024,87475,PSDB,FEDERACAO:100,MIRAGUAÍ,16,0,16,1006,1022,PSDB,0.25378693816737025
2024,87475,PT,FEDERACAO:101,MIRAGUAÍ,12,0,12,584,596,PT,0.148000993295257
2024,87475,PV,FEDERACAO:101,MIRAGUAÍ,0,0,0,0,0,PV,0.0
2024,87475,REPUBLICANOS,PARTIDO:REPUBLICANOS,MIRAGUAÍ,5,0,5,693,698,REPUBLICANOS,0.17333002234914327
2024,87483,MDB,PARTIDO:MDB,PORTO VERA CRUZ,13,0,13,531,544,MDB,0.3271196632591702
2024,87483,PC do B,FEDERACAO:101,PORTO VERA CRUZ,0,0,0,0,0,PC DO B,0.0
2024,87483,PDT,PARTIDO:PDT,PORTO VERA CRUZ,9,0,9,298,307,PDT,0.1846061334936861
2024,87483,PRD,PARTIDO:PRD,PORTO VERA CRUZ,1,0,1,269,270,PRD,0.1623571858087793
2024,87483,PT,FEDERACAO:101,PORTO VERA CRUZ,3,0,3,179,182,PT,0.10944076969332532
2024,87483,PV,FEDERACAO:101,PORTO VERA CRUZ,0,0,0,0,0,PV,0.0
2024,87483,REPUBLICANOS,PARTIDO:REPUBLICANOS,PORTO VERA CRUZ,2,0,2,358,360,REPUBLICANOS,0.2164762477450391
2024,87491,CIDADANIA,FEDERACAO:100,MONTENEGRO,8,0,8,0,8,CIDADANIA,0.0002429838415745353
2024,87491,MDB,PARTIDO:MDB,MONTENEGRO,64,0,64,5642,5706,MDB,0.1733082250030373
2024,87491,PC do B,FEDERACAO:101,MONTENEGRO,1,0,1,0,1,PC DO B,3.0372980196816912e-05
2024,87491,PDT,PARTIDO:PDT,MONTENEGRO,101,0,101,4243,4344,PDT,0.13194022597497265
2024,87491,PL,PARTIDO:PL,MONTENEGRO,60,0,60,1520,1580,PL,0.04798930871097072
2024,87491,PODE,PARTIDO:PODE,MONTENEGRO,55,0,55,6769,6824,PODE,0.2072652168630786
2024,87491,PP,PARTIDO:PP,MONTENEGRO,70,0,70,4475,4545,PP,0.13804519499453285
2024,87491,PSDB,FEDERACAO:100,MONTENEGRO,142,0,142,283,425,PSDB,0.012908516583647188
2024,87491,PT,FEDERACAO:101,MONTENEGRO,104,0,104,2197,2301,PT,0.06988822743287572
2024,87491,PV,FEDERACAO:101,MONTENEGRO,0,0,0,0,0,PV,0.0
2024,87491,REPUBLICANOS,PARTIDO:REPUBLICANOS,MONTENEGRO,348,0,348,5221,5569,REPUBLICANOS,0.16914712671607338
2024,87491,UNIÃO,PARTIDO:UNIÃO,MONTENEGRO,13,0,13,1608,1621,UNIÃO,0.049234600899040214
2024,87505,CIDADANIA,FEDERACAO:100,PRESIDENTE LUCENA,2,0,2,0,2,CIDADANIA,0.0008572653236176596
2024,87505,MDB,PARTIDO:MDB,PRESIDENTE LUCENA,30,0,30,907,937,MDB,0.40162880411487356
2024,87505,PDT,PARTIDO:PDT,PRESIDENTE LUCENA,43,0,43,869,912,PDT,0.3909129875696528
2024,87505,PSDB,FEDERACAO:100,PRESIDENTE LUCENA,8,0,8,474,482,PSDB,0.20660094299185597
2024,87513,CIDADANIA,FEDERACAO:100,MOSTARDAS,0,0,0,0,0,CIDADANIA,0.0
2024,87513,MDB,PARTIDO:MDB,MOSTARDAS,25,0,25,1837,1862,MDB,0.2537821998091863
2024,87513,PDT,PARTIDO:PDT,MOSTARDAS,23,0,23,1316,1339,PDT,0.18249965926127845
2024,87513,PP,PARTIDO:PP,MOSTARDAS,86,0,86,2177,2263,PP,0.3084366907455363
2024,87513,PSDB,FEDERACAO:100,MOSTARDAS,65,0,65,1808,1873,PSDB,0.2552814501839989
2024,87521,MDB,PARTIDO:MDB,QUEVEDOS,15,0,15,169,184,MDB,0.08554160855416086
2024,87521,PC do B,FEDERACAO:101,QUEVEDOS,0,0,0,0,0,PC DO B,0.0
2024,87521,PODE,PARTIDO:PODE,QUEVEDOS,11,0,11,347,358,PODE,0.16643421664342167
2024,87521,PP,PARTIDO:PP,QUEVEDOS,28,0,28,894,922,PP,0.4286378428637843
2024,87521,PT,FEDERACAO:101,QUEVEDOS,3,0,3,116,119,PT,0.055323105532310554
2024,87521,PV,FEDERACAO:101,QUEVEDOS,0,0,0,0,0,PV,0.0
2024,87521,UNIÃO,PARTIDO:UNIÃO,QUEVEDOS,74,0,74,494,568,UNIÃO,0.2640632264063226
2024,87530,CIDADANIA,FEDERACAO:100,MUÇUM,0,0,0,0,0,CIDADANIA,0.0
2024,87530,MDB,PARTIDO:MDB,MUÇUM,52,0,52,2026,2078,MDB,0.599538372763993
2024,87530,PL,PARTIDO:PL,MUÇUM,6,0,6,360,366,PL,0.10559723023658396
2024,87530,PSD,PARTIDO:PSD,MUÇUM,1,0,1,537,538,PSD,0.15522215810732834
2024,87530,PSDB,FEDERACAO:100,MUÇUM,15,0,15,469,484,PSDB,0.13964223889209462
2024,87548,PC do B,FEDERACAO:101,RIO DOS ÍNDIOS,0,0,0,0,0,PC DO B,0.0
2024,87548,PDT,PARTIDO:PDT,RIO DOS ÍNDIOS,18,0,18,492,510,PDT,0.21013597033374537
2024,87548,PP,PARTIDO:PP,RIO DOS ÍNDIOS,59,0,59,1647,1706,PP,0.7029254223320972
2024,87548,PT,FEDERACAO:101,RIO DOS ÍNDIOS,0,0,0,211,211,PT,0.0869386073341574
2024,87548,PV,FEDERACAO:101,RIO DOS ÍNDIOS,0,0,0,0,0,PV,0.0
2024,87556,PDT,PARTIDO:PDT,NÃO-ME-TOQUE,88,0,88,1196,1284,PDT,0.12114350410416078
2024,87556,PL,PARTIDO:PL,NÃO-ME-TOQUE,155,0,155,4915,5070,PL,0.47834701386923295
2024,87556,PP,PARTIDO:PP,NÃO-ME-TOQUE,27,0,27,2011,2038,PP,0.19228229078214926
2024,87556,REPUBLICANOS,PARTIDO:REPUBLICANOS,NÃO-ME-TOQUE,28,0,28,2179,2207,REPUBLICANOS,0.20822719124445702
2024,87564,PC do B,FEDERACAO:101,SAGRADA FAMÍLIA,0,0,0,0,0,PC DO B,0.0
2024,87564,PDT,PARTIDO:PDT,SAGRADA FAMÍLIA,29,0,29,784,813,PDT,0.3784916201117318
2024,87564,PL,PARTIDO:PL,SAGRADA FAMÍLIA,2,0,2,19,21,PL,0.009776536312849162
2024,87564,PODE,PARTIDO:PODE,SAGRADA FAMÍLIA,3,0,3,207,210,PODE,0.09776536312849161
2024,87564,PP,PARTIDO:PP,SAGRADA FAMÍLIA,16,0,16,247,263,PP,0.12243947858472998
2024,87564,PT,FEDERACAO:101,SAGRADA FAMÍLIA,10,0,10,421,431,PT,0.20065176908752327
2024,87564,PV,FEDERACAO:101,SAGRADA FAMÍLIA,1,0,1,0,1,PV,0.0004655493482309125
2024,87564,UNIÃO,PARTIDO:UNIÃO,SAGRADA FAMÍLIA,5,0,5,404,409,UNIÃO,0.1904096834264432
2024,87572,CIDADANIA,FEDERACAO:100,NONOAI,2,0,2,0,2,CIDADANIA,0.00025608194622279127
2024,87572,MDB,PARTIDO:MDB,NONOAI,8,0,8,228,236,MDB,0.030217669654289372
2024,87572,PC do B,FEDERACAO:101,NONOAI,0,0,0,0,0,PC DO B,0.0
2024,87572,PDT,PARTIDO:PDT,NONOAI,28,0,28,699,727,PDT,0.09308578745198463
2024,87572,PL,PARTIDO:PL,NONOAI,33,0,33,1844,1877,PL,0.24033290653008962
2024,87572,PP,PARTIDO:PP,NONOAI,131,0,131,3297,3428,PP,0.43892445582586426
2024,87572,PSDB,FEDERACAO:100,NONOAI,8,0,8,510,518,PSDB,0.06632522407170295
2024,87572,PT,FEDERACAO:101,NONOAI,44,0,44,670,714,PT,0.0914212548015365
2024,87572,PV,FEDERACAO:101,NONOAI,0,0,0,0,0,PV,0.0
2024,87572,REPUBLICANOS,PARTIDO:REPUBLICANOS,NONOAI,51,0,51,257,308,REPUBLICANOS,0.03943661971830986
2024,87580,MDB,PARTIDO:MDB,SALVADOR DAS MISSÕES,8,0,8,571,579,MDB,0.226171875
2024,87580,PC do B,FEDERACAO:101,SALVADOR DAS MISSÕES,0,0,0,0,0,PC DO B,0.0
2024,87580,PDT,PARTIDO:PDT,SALVADOR DAS MISSÕES,2,0,2,185,187,PDT,0.073046875
2024,87580,PP,PARTIDO:PP,SALVADOR DAS MISSÕES,17,0,17,914,931,PP,0.363671875
2024,87580,PSB,PARTIDO:PSB,SALVADOR DAS MISSÕES,7,0,7,240,247,PSB,0.096484375
2024,87580,PSD,PARTIDO:PSD,SALVADOR DAS MISSÕES,10,0,10,398,408,PSD,0.159375
