ano,id_candidato,nome_candidato,partido,eleito,receita_total_2024,despesa_total_2024,Audiovisual,Digital estrito,Infraestrutura e administração,Mobilização e pessoal,Publicidade tradicional,Serviços profissionais,Transferências e outros,Transporte e logística,Digital estrito — R$ 2024,Audiovisual — R$ 2024,Publicidade tradicional — R$ 2024,Mobilização e pessoal — R$ 2024,Serviços profissionais — R$ 2024,Transporte e logística — R$ 2024,Infraestrutura e administração — R$ 2024,Transferências e outros — R$ 2024
2016,210000032403,FERNANDO OLIVEIRA DE ANDRADE,PP,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,210000031868,RUDIS WREGE RICKES,PSDB,0,1036.3088750773218,1033.347992577101,0.0,0.0,58.0,0.0,0.0,340.0,0.0,300.0,0.0,0.0,0.0,0.0,503.35002503755635,444.1323750331379,85.86559250640667,0.0
2016,210000032457,SERGIO LUIZ TAVARES ACOSTA,PSB,0,932.6779875695896,932.6779875695896,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,932.6779875695896,0.0,0.0,0.0,0.0,0.0
2016,210000032349,LOIVA PINZ MEDRONHA,PPS,0,444.1323750331379,444.1323750331379,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,444.1323750331379,0.0,0.0,0.0
2016,210000032365,EVERTON GANTES SOARES,PMDB,0,1252.453297593449,5535.369834163009,0.0,0.0,0.0,0.0,3559.0,0.0,180.0,0.0,0.0,0.0,5268.890409143127,0.0,0.0,0.0,0.0,266.47942501988274
2016,210000032309,PEDRO GODINHO DA SILVA,PSD,0,34100.48375504433,34099.52146823176,0.0,0.0,1200.0,0.0,19438.65,240.0,14.7,2140.0,0.0,0.0,28777.77930645969,0.0,355.30590002651036,3168.144275236384,1776.5295001325517,21.76248637662376
2016,210000032270,DANIEL DE SOUZA PEREIRA,PSOL,0,4649.769878346932,4649.695856284427,0.0,0.0,73.75,0.0,335.0,0.0,2732.0,0.0,0.0,0.0,495.94781878700405,0.0,0.0,0.0,109.1825421956464,4044.565495301776
2016,210000032386,MORGANA MORELES PROENÇA,PT,0,592.176500044184,592.176500044184,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,592.176500044184,0.0,0.0,0.0
2016,210000032428,LUIS HENRIQUE TEIXEIRA REIS,DEM,0,3425.741052755604,3425.874292468114,0.0,0.0,0.0,0.0,1454.0,200.0,0.0,660.09,0.0,0.0,2152.5615776606087,0.0,296.088250022092,977.2244647854135,0.0,0.0
2016,210000031866,CARLOS EDUARDO RODRIGUES DOS SANTOS,PSDB,0,3937.973725293823,3838.7841615364223,0.0,0.0,0.0,0.0,833.0,1760.0,0.0,0.0,0.0,0.0,1233.207561342013,0.0,2605.5766001944094,0.0,0.0,0.0
2016,210000032393,JANE SOARES MARTINS,PT,0,592.176500044184,592.176500044184,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,592.176500044184,0.0,0.0,0.0
2016,210000032485,TIAGO DA LUZ DE ARAUJO,PDT,0,13766.608380364663,13763.88436846446,600.0,0.0,0.0,300.0,5439.24,650.0,0.0,2307.91,0.0,888.2647500662758,8052.475265250817,444.1323750331379,962.2868125717989,3416.725165542431,0.0,0.0
2016,210000032271,DANIEL BARBIER LEAL,PSOL,0,11564.614869362867,11482.998143244278,950.0,0.0,0.0,0.0,4434.47,0.0,2372.0,0.0,0.0,1406.4191876049367,6564.972310377331,0.0,0.0,0.0,0.0,3511.6066452620107
2016,210000032436,PATRICIA PERES PONTES,DEM,0,1131.0571150843912,1131.0571150843912,0.0,0.0,0.0,0.0,564.0,200.0,0.0,0.0,0.0,0.0,834.9688650622993,0.0,296.088250022092,0.0,0.0,0.0
2016,210000032399,JULIO CESAR XAVIER BOTELHO,REDE,0,5317.004749771716,5317.004749771716,1000.0,0.0,300.0,0.0,1591.5,0.0,0.0,700.0,0.0,1480.4412501104598,2356.122249550797,0.0,0.0,1036.3088750773218,444.1323750331379,0.0
2016,210000031734,HELIO FERNANDO XAVIER VIEIRA,PR,0,5240.762025391027,5236.986900203246,500.0,0.0,57.45,0.0,2980.0,0.0,0.0,0.0,0.0,740.2206250552299,4411.71492532917,0.0,0.0,0.0,85.05134981884592,0.0
2016,210000031877,EDMAR CAMPOS,PSDB,0,2638.14630769684,2623.13463342072,0.0,0.0,45.85,0.0,1176.01,550.0,0.0,0.0,0.0,0.0,1741.0137145424019,0.0,814.2426875607529,0.0,67.87823131756458,0.0
2016,210000032330,MARIANA DOMINGOS SALDANHA,PATRIOTA,0,888.2647500662758,888.2647500662758,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,888.2647500662758,0.0,0.0,0.0
2016,210000032462,DEISE TATIANE MOURA GUNSCH,PSB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,210000032191,PAULO LUIZ PIRES MATIAS,PMN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,210000032327,MONICA MOREIRA SCHMIDT,PATRIOTA,0,843.8515125629621,834.7467988747828,0.0,0.0,45.85,0.0,118.0,400.0,0.0,0.0,0.0,0.0,174.69206751303426,0.0,592.176500044184,0.0,67.87823131756458,0.0
2016,210000032711,ADÃO LUIZ QUINTAS FÉBOLO,PT do B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,210000032731,ROBERTO GERMANO DO AMARAL,PT do B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,210000032380,SANTA PETRONILIA GERALD SODRE,PT,0,3389.411024477893,3374.606611976789,0.0,0.0,0.0,0.0,780.0,400.0,0.0,1099.46,0.0,0.0,1154.7441750861587,0.0,592.176500044184,1627.685936846446,0.0,0.0
2016,210000032438,MARCELO OLIVEIRA BRANCO,DEM,0,834.9688650622993,834.9688650622993,0.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,834.9688650622993,0.0,0.0,0.0,0.0,0.0
2016,210000031876,LUIZ HENRIQUE CORDEIRO VIANA,PSDB,1,36053.92598456508,35843.88097999941,0.0,1500.0,114.8,0.0,15126.82,7440.0,0.0,30.0,2220.6618751656897,0.0,22394.368310995906,0.0,11014.48290082182,44.413237503313795,169.95465551268077,0.0
2016,210000032339,CARLOS ARISTIDES RODRIGUES,PPS,0,43302.521651005925,43113.83941367934,0.0,0.0,0.0,575.0,604.24,0.0,137.29999999999998,27805.75,0.0,0.0,894.5418209667442,851.2537188135144,0.0,41164.77929025892,0.0,203.2645836401661
2016,210000032346,VAGNER DOS SANTOS NUNES,PPS,0,2323.167627323338,2293.558802321129,0.0,0.0,0.0,560.0,989.24,0.0,0.0,0.0,0.0,0.0,1464.5117022592713,829.0471000618575,0.0,0.0,0.0,0.0
2016,210000032400,MARIO EUGENIO DA SILVA BACCI,REDE,0,7656.072316121241,7656.07231612124,1000.0,0.0,311.6,0.0,1591.08,600.0,330.0,1338.8,0.0,1480.4412501104598,2355.5004642257504,0.0,888.2647500662758,1982.0147456478835,461.3054935344193,488.54561253645176
2016,210000031871,GIOVANE DUARTE ARAUJO,PSDB,0,2679.5986626999324,2679.5986626999324,0.0,0.0,0.0,0.0,1810.0,0.0,0.0,0.0,0.0,0.0,2679.5986626999324,0.0,0.0,0.0,0.0,0.0
2016,210000032505,ELIANE SOARES SÁ BRITTO BITENCOURT,PDT,0,3067.4594658163714,3045.2528470647144,425.0,0.0,0.0,0.0,1281.99,350.0,0.0,0.0,0.0,629.1875312969454,1897.9108782291084,0.0,518.1544375386609,0.0,0.0,0.0
2016,210000032491,EDUARDO AFRA ESTANISLAU,PDT,0,1316.0974669356976,1310.1757019352558,0.0,0.0,0.0,0.0,684.99,200.0,0.0,0.0,0.0,0.0,1014.0874519131638,0.0,296.088250022092,0.0,0.0,0.0
2016,210000032419,SERGIO RICARDO COSTA GARCIA,PP,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,210000032383,JOSÉ RICARDO DOS SANTOS DE SOUZA,PC do B,0,23390.971751745263,23390.971751745263,0.0,0.0,691.7,341.06,5835.0,1200.0,3850.0,3882.24,0.0,0.0,8638.374694394533,504.9192927626734,1776.5295001325517,5747.428238828831,1024.0212127014051,5699.69881292527
2016,210000032480,PAULO RICARDO BARTOLO KNABAH,PSB,0,4145.235500309287,4145.235500309287,550.0,0.0,0.0,0.0,1608.0,0.0,0.12,641.88,0.0,814.2426875607529,2380.5495301776195,0.0,0.0,950.2656296209019,0.0,0.17765295001325518
2016,210000032494,SANTA GELCI NUNES,PDT,0,1361.250925064067,1361.250925064067,0.0,0.0,0.0,0.0,569.49,350.0,0.0,0.0,0.0,0.0,843.0964875254058,0.0,518.1544375386609,0.0,0.0,0.0
2016,210000032490,LUIS CARLOS BATISTA DA SILVA,PDT,0,3699.533857551032,3717.3731746148633,0.0,0.0,72.2,0.0,1538.99,650.0,0.0,249.8,0.0,0.0,2278.3842795074966,0.0,962.2868125717989,369.81422427759287,106.8878582579752,0.0
2016,210000032467,MARIA ADRIANA BORGES ROSSALES,PSB,0,1950.244476420513,1950.2444764205131,400.0,0.0,36.339999999999996,0.0,531.0,350.0,0.0,0.0,0.0,592.176500044184,786.1143038086542,0.0,518.1544375386609,0.0,53.799235029014106,0.0
2016,210000031749,GEOVANI DA SILVA MOREIRA,PRB,0,3025.2816946007247,2922.391027718048,0.0,0.0,0.0,0.0,1060.0,914.0,0.0,0.0,0.0,0.0,1569.2677251170874,0.0,1353.1233026009602,0.0,0.0,0.0
2016,210000032274,DIRLENE SILVEIRA GONÇALVES,PSOL,0,841.7196771628029,841.7196771628029,0.0,0.0,0.0,0.0,0.0,0.0,568.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.7196771628029
2016,210000032446,ARNALDO GERMANO ETCHALUS,DEM,0,1367.927715102065,1367.927715102065,0.0,0.0,0.0,0.0,724.0,200.0,0.0,0.0,0.0,0.0,1071.8394650799728,0.0,296.088250022092,0.0,0.0,0.0
2016,210000032717,DELCIO DA SILVA MENDES,PT do B,0,296.088250022092,917.873575068485,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.873575068485
2016,210000032371,ELMIR JOSÉ WALKER,PT,0,17765.679916050547,17765.679916050543,0.0,0.0,0.0,0.0,652.2,4590.0,0.0,6758.0599999999995,0.0,0.0,965.5437833220419,0.0,6795.225338007011,10004.910794721492,0.0,0.0
2016,210000031867,TELMA COLVARA ALVES,PSDB,0,4039.6800391764114,4039.7096480014143,0.0,0.0,88.7,0.0,2090.02,550.0,0.0,0.0,0.0,0.0,3094.151821555863,0.0,814.2426875607529,0.0,131.3151388847978,0.0
2016,210000032427,LUIZA RODRIGUES VITORIA,DEM,0,2188.09216766326,2188.09216766326,0.0,0.0,0.0,0.0,498.0,980.0,0.0,0.0,0.0,0.0,737.259742555009,0.0,1450.8324251082506,0.0,0.0,0.0
2016,210000032255,MARCIA FERRERO BLANCO,PROS,0,500.3891425373354,500.3891425373354,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,500.38914253733543,0.0,0.0,0.0,0.0,0.0
2016,210000032432,CLEOMAR DE LIMA FERREIRA,DEM,0,2188.09216766326,2188.09216766326,0.0,0.0,0.0,0.0,498.0,980.0,0.0,0.0,0.0,0.0,737.259742555009,0.0,1450.8324251082506,0.0,0.0,0.0
2016,210000032308,CHAINE DOS SANTOS MEIRELES,PTB,0,1811.6159577601693,1811.6159577601695,0.0,0.0,0.0,0.0,623.7,600.0,0.0,0.0,0.0,0.0,923.3512076938938,0.0,888.2647500662758,0.0,0.0,0.0
2016,210000032350,AMANDA CALDEIRA DOS SANTOS,PPS,0,444.1323750331379,444.1323750331379,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,444.1323750331379,0.0,0.0,0.0
2016,210000031869,VITALINO BACHINI DE LIMA,PSDB,0,6200.087955462605,6200.087955462605,0.0,0.0,0.0,0.0,3638.0,550.0,0.0,0.0,0.0,0.0,5385.845267901853,0.0,814.2426875607529,0.0,0.0,0.0
2016,210000032354,PAULO CAETANO,PMDB,0,4737.412000353472,4737.412000353472,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,4737.412000353472,0.0,0.0,0.0,0.0,0.0
2016,210000032273,FABIO GIOVANO DA SILVA LAMBERTI,PSOL,0,4044.565495301776,4044.565495301776,0.0,0.0,0.0,0.0,0.0,0.0,2732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4044.565495301776
2016,210000032396,ANTONIO CARLOS PINTO VASQUES,REDE,0,20290.157944563904,20290.157944563904,1000.0,0.0,0.0,0.0,2711.08,0.0,1380.0,8614.4,0.0,1480.4412501104598,4013.5946643494653,0.0,0.0,12753.113104951544,0.0,2043.0089251524346
2016,210000032363,ALEX VIEGAS BUSS,PMDB,0,675.0812100503697,675.0812100503697,0.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,675.0812100503697,0.0,0.0,0.0,0.0,0.0
2016,210000031743,CANDIDA SUZEL CARVALHO,PRB,0,1353.1233026009602,1353.1233026009602,0.0,0.0,0.0,0.0,0.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.1233026009602,0.0,0.0,0.0
2016,210000032434,CLEDER IVANIR VERGARA PAULSEN,DEM,0,834.9688650622993,834.9688650622993,0.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,834.9688650622993,0.0,0.0,0.0,0.0,0.0
2016,210000031864,EZIO MOREIRA DA SILVA,PSDB,0,1515.9718401131108,1515.9718401131108,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,1515.9718401131108,0.0,0.0,0.0,0.0,0.0
2016,210000032443,JOSE SIZENANDO DOS SANTOS LOPES,DEM,1,30063.779402780645,30061.36628354296,500.0,0.0,1500.0,2250.0,3259.6800000000003,3346.0,0.0,9450.0,0.0,740.2206250552299,4825.764734160064,3330.9928127485346,4953.5564228695985,13990.169813543846,2220.6618751656897,0.0
2016,210000032325,ARTHUR CALDERIPE BONOW,PATRIOTA,0,592.176500044184,592.176500044184,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,592.176500044184,0.0,0.0,0.0
2016,210000032463,ROBERTO DUARTE D AMICO JÚNIOR,PSB,0,9223.148988188164,9209.82501693717,0.0,0.0,0.0,600.0,1570.0,0.0,4051.0,0.0,0.0,0.0,2324.2927626734217,888.2647500662758,0.0,0.0,0.0,5997.267504197473
2016,210000032373,KAUANY NOELLE EWALD,PT,0,2575.9677751922,2568.565568941648,0.0,0.0,0.0,0.0,1335.0,400.0,0.0,0.0,0.0,0.0,1976.3890688974639,0.0,592.176500044184,0.0,0.0,0.0
2016,210000032430,LUDIER OLMIRO TERRES DUARTE,DEM,0,1847.5906801378533,1847.5906801378535,0.0,0.0,0.0,0.0,1048.0,200.0,0.0,0.0,0.0,0.0,1551.5024301157619,0.0,296.088250022092,0.0,0.0,0.0
2016,210000032733,VERA BEATRIZ GIRÃO COSTA,PT do B,0,1979.349951397685,1979.349951397685,0.0,0.0,0.0,0.0,300.0,1037.0,0.0,0.0,0.0,0.0,444.1323750331379,0.0,1535.2175763645469,0.0,0.0,0.0
2016,210000032256,MARCO DANIELI FISCHER DE ALMEIDA,PROS,0,500.3891425373354,500.3891425373354,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,500.38914253733543,0.0,0.0,0.0,0.0,0.0
2016,210000032356,MONICA ALINE OLIVEIRA DE VASCONCELOS,PMDB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,210000032269,ALESSANDRA MARTINS ALVARIZA,PSOL,0,1197.0255771893133,1193.2504520015316,0.0,0.0,57.45,0.0,60.0,0.0,688.56,0.0,0.0,0.0,88.82647500662759,0.0,0.0,0.0,85.05134981884592,1019.3726271760581
2016,210000031757,WALDOMIRO CARDOSO LIMA,PRB,1,49556.29040619753,49556.29040619753,450.0,0.0,1072.6,4250.0,4800.0,5614.0,4199.07,13088.33,0.0,666.1985625497069,7106.118000530207,6291.875312969454,8311.197178120121,19376.503627058235,1587.921284868479,6216.476440101328
2016,210000032470,LOIVA OLIVEIRA DOS SANTOS HISÉ,PSB,0,236.87060001767355,236.87060001767355,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,236.87060001767355,0.0,0.0,0.0,0.0,0.0
2016,210000032367,CARLOS ALBERTO DOS SANTOS PASSOS,PT,0,25315.545376888866,25273.95978217326,1000.0,0.0,1.35,0.0,9785.0,500.0,0.0,5785.5599999999995,0.0,1480.4412501104598,14486.117632330848,0.0,740.2206250552299,8565.18167898907,1.9985956876491209,0.0
2016,210000032288,RONALDO VIEIRA LEITE,PSOL,0,1838.500770862176,1838.5007708621756,0.0,0.0,103.3,0.0,570.0,368.56,200.0,0.0,0.0,0.0,843.8515125629621,0.0,545.631427140711,0.0,152.9295811364105,296.088250022092
2020,210001258343,HELIA MARIA FLORENÇA DA SILVA,PL,0,1711.2991360985045,1204.8705243723934,0.0,100.0,43.2,788.0,0.0,0.0,0.0,0.0,129.38901679256801,0.0,0.0,1019.585452325436,0.0,0.0,55.89605525438939,0.0
2020,210000863528,LUANA REJANE ALMEIDA FARIAS,PSOL,0,10816.650086923424,10469.331149147132,100.0,0.0,240.35,3187.3,2819.0,1100.0,57.4,587.3100000000001,0.0,129.38901679256801,3647.4763833824927,4124.016132229521,1423.2791847182482,759.9146345244313,310.9865018609372,74.26929563893404
2020,210000863533,FERNANDA PINTO MIRANDA,PSOL,1,41746.9134065633,41405.572241362825,3300.0,2770.34,278.5,7680.0,14512.0,3160.0,0.0,300.0,3584.5156878112293,4269.837554154745,18776.93411693747,9937.076489669224,4088.6929306451493,388.1670503777041,360.34841176730197,0.0
2020,210000863522,FÁBIO GIOVANO DA SILVA LAMBERTI,PSOL,0,1947.265886023111,1075.6755911050143,100.0,0.0,31.35,0.0,0.0,700.0,0.0,0.0,0.0,129.38901679256801,0.0,0.0,905.7231175479761,0.0,40.563456764470075,0.0
2020,210001240303,MARIO EDUARDO DA SILVA CZERMAINSKI,AVANTE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,210001240297,NADJA LETÍCIA ALVES GARCIA,AVANTE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,210000838223,GLEINECIR OLIVEIRA ROLDÃO,PATRIOTA,0,323.4725419814201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,210000838225,PAULO ROBERTO FARIAS DE PAULA,PATRIOTA,0,970.4176259442602,646.9450839628402,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,646.9450839628402,0.0,0.0,0.0,0.0,0.0
2020,210001239206,ERMINDO DA SILVA GONÇALVES,PDT,0,698.7006906798673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,210001239201,BIANCA D CARLA MACEDO DA COSTA,PDT,0,10364.060245084698,9982.56966797349,0.0,396.92,26.0,1500.0,4904.0,600.0,0.0,288.24,513.570885453061,0.0,6345.237383507536,1940.8352518885204,776.3341007554081,372.9509020028981,33.641144366067685,0.0
2020,210001239221,GRAZIELA RODRIGUEZ RAMALHO,PDT,0,5839.973272932558,5629.1338700690685,250.0,1035.57,31.0,1599.98,780.0,600.0,54.0,0.0,1339.9138411987965,323.4725419814201,1009.2343309820305,2070.1983908777297,776.3341007554081,0.0,40.110595205696086,69.87006906798673
2020,210001239220,MAIARA DE SOUZA ALVES,PDT,0,3286.481026531228,2587.7803358513606,0.0,0.0,94.05,1305.95,0.0,600.0,0.0,0.0,0.0,0.0,0.0,1689.7558648025422,776.3341007554081,0.0,121.69037029341023,0.0
2020,210001181725,GILSON SCHMIDT,PT,0,1358.5846763219645,575.7811247269277,0.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,0.0,575.7811247269277,0.0,0.0,0.0,0.0,0.0
2020,210001181721,FERNANDA LOREDO CAMARGO,PT,0,5977.7725758166425,5201.438475061234,500.0,0.0,120.0,2601.0,470.0,0.0,329.0,0.0,0.0,646.9450839628402,608.1283789250697,3365.408326774694,0.0,0.0,155.26682015108162,425.6898652475488
2020,210001181738,LUCIANO LUZ DE LIMA,PT,0,14724.470110994242,10842.7996072172,0.0,1202.55,413.45,0.0,5164.0,1200.0,0.0,400.0,1555.9676214390267,0.0,6681.648827168213,0.0,1552.6682015108163,517.5560671702721,534.9588899288725,0.0
2020,210001181737,RAFAEL GODOY PORTO MARTINELLI,PT,0,12421.34561208653,6297.402263999323,0.0,1569.9,831.13,0.0,2268.0,0.0,198.0,0.0,2031.2781746265255,0.0,2934.542900855443,0.0,0.0,0.0,1075.3909352680705,256.1902532492847
2020,210001238695,TANIA MARA LONGO DE LIMA,PP,0,10827.272925202093,9057.23117547976,0.0,0.0,0.0,6600.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,8539.67510830949,517.5560671702721,0.0,0.0,0.0
2020,210001238689,THIAGO NUNES GONÇALVES,PP,0,2649.887063911793,556.3727722080425,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,556.3727722080425,0.0,0.0,0.0,0.0,0.0
2020,210001238692,TATIANA ALVES COSTA,PP,0,5134.156186329099,3881.6705037770407,0.0,1000.0,0.0,1100.0,0.0,400.0,0.0,500.0,1293.8901679256803,0.0,0.0,1423.2791847182482,517.5560671702721,646.9450839628402,0.0,0.0
2020,210001238675,RONALDO KEPPS DE CASTRO,PP,0,6428.04635425478,5175.560671702721,0.0,0.0,40.0,560.0,3000.0,400.0,0.0,0.0,0.0,0.0,3881.6705037770407,724.5784940383809,517.5560671702721,0.0,51.755606717027206,0.0
2020,210001238672,PATRICIA MONTONE MOLINA,PP,0,5810.472577103852,6188.029728104566,0.0,0.0,42.5,1250.0,3240.0,250.0,0.0,0.0,0.0,0.0,4192.204144079204,1617.3627099071002,323.4725419814201,0.0,54.99033213684141,0.0
2020,210001240515,CARLOS ROGÉRIO CASTRO DA SILVA,PSL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,210001240517,JUSSIE REIS NUNES,PSL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,210000936175,HUGO ROBERTO DA SILVA MIORI,PSD,0,18961.960410950844,14362.18086397505,0.0,2560.0,2000.0,1600.0,4340.0,0.0,0.0,600.0,3312.358829889741,0.0,5615.4833287974525,2070.2242686810882,0.0,776.3341007554081,2587.7803358513606,0.0
2020,210000936176,CARMEN LAURA DOS SANTOS BARBOZA,PSD,0,1811.83440214633,180.7564564592175,0.0,139.7,0.0,0.0,0.0,0.0,0.0,0.0,180.7564564592175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,210000936188,TIAGO SOARES MALHEIRO,PSD,0,1962.8313847432569,388.1670503777041,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,388.1670503777041,0.0,0.0,0.0
2020,210000936173,ANTÔNIO PEIXOTO OLIVEIRA,PSD,0,14000.95260689356,12135.162984744728,0.0,5600.0,30.0,0.0,3297.61,451.21,0.0,0.0,7245.784940383809,0.0,4266.745156653403,0.0,583.8161826697461,0.0,38.816705037770404,0.0
2020,210000936182,AIRTON PINTO MOLINA,PSD,0,4589.428425632388,2205.694569262907,0.0,59.7,0.0,0.0,1645.0,0.0,0.0,0.0,77.24524302516312,0.0,2128.449326237744,0.0,0.0,0.0,0.0,0.0
2020,210000936197,JOICE HELENA FERREIRA NOBRE,PSD,0,7917.831493604407,4498.33855781042,0.0,0.0,22.1,1454.5,2000.0,0.0,0.0,0.0,0.0,0.0,2587.7803358513606,1881.963249247902,0.0,0.0,28.594972711157535,0.0
2020,210000724752,MARCELIANO PEREIRA VINHOLES,REPUBLICANOS,0,1139.658459908939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,210000724748,CATARINA DOS SANTOS MAIA,REPUBLICANOS,0,2909.70020963127,1940.8352518885204,0.0,0.0,0.0,1170.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,1513.851496473046,426.9837554154745,0.0,0.0,0.0
2020,210000724745,MARIA CLAUDETE DA ROCHA PORTO,REPUBLICANOS,0,3101.7135105514403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,210000724744,ANDRE LUIS CORREA DOS SANTOS,REPUBLICANOS,0,2433.54862783462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,210000680571,BRUNA LUDTKE DA ROSA,PSB,0,332.2709951233147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,210000680570,ANTÔNIO RICARDO PERES DE PERES,PSB,0,22947.34915058881,21247.695026001635,0.0,0.0,155.06,4867.5,11399.0,0.0,0.0,0.0,0.0,0.0,14749.054024184828,6298.010392378249,0.0,0.0,200.63060943855598,0.0
2020,210000680577,JOSÉ RICARDO DOS SANTOS DE SOUZA,PSB,0,10739.288393783148,10351.121343405444,0.0,0.0,0.0,3300.0,2526.0,0.0,0.0,2174.0,0.0,0.0,3268.366564180268,4269.837554154745,0.0,2812.9172250704287,0.0,0.0
2020,210000680574,CÍNTIA SCHAFER ANDERSON,PSB,0,720.4380455010187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,210000680572,DANIELA SIMÕES LOPES,PSB,0,2816.540117540621,2096.102072039602,0.0,800.0,0.0,0.0,820.0,0.0,0.0,0.0,1035.1121343405441,0.0,1060.9899376990577,0.0,0.0,0.0,0.0,0.0
2020,210000680588,MAURICIO PEREIRA OLIVEIRA,PSB,0,332.2709951233147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,210001240275,PAULO CESAR COITINHO DOS SANTOS,CIDADANIA,1,23471.16764617184,16003.0923749384,0.0,0.0,0.0,0.0,11768.2,0.0,0.0,600.0,0.0,0.0,15226.758274182992,0.0,0.0,776.3341007554081,0.0,0.0
