ano,receita_2024,probabilidade_media_municipal,probabilidade_mediana_municipal
2020,20527.321671198515,0.8054724884997657,0.8815071818333776
2020,21477.396182161094,0.8136763879696309,0.8885006684435885
2020,22471.443384292983,0.8216418107343393,0.8951435033676733
2020,23511.498483829397,0.8293687069925203,0.9014462881751273
2020,24599.69088329679,0.8368575673494033,0.9074201208572921
2020,25738.248541238638,0.8441093895046011,0.9130764783180736
2020,26929.502533724193,0.8511256445401842,0.9184271080179505
2020,28175.891826979638,0.85790824313876,0.9234839290395039
2020,29479.968270912905,0.8644595020382085,0.9282589426437241
2020,30844.401823755677,0.8707821110034665,0.9327641522176257
2020,32271.986018519594,0.8768791005664806,0.9370114923743367
2020,33765.64368245898,0.882753810753403,0.9410127668551649
2020,35328.432921249834,0.8884098609837303,0.9447795947969878
2020,36963.5533801368,0.893851121289924,0.948323364865162
2020,38674.35279486737,0.8990816849688573,0.9516551967092759
2020,40464.33384582592,0.9041058427390166,0.9547859091737575
2020,42337.161329400544,0.9089280584407563,0.9577259946848853
2020,44296.66966126493,0.9135529462820469,0.9604855992376043
2020,46346.87072693761,0.917985249600147,0.9630745074173478
2020,48491.962095692295,0.9222298210814173,0.9655021319116627
2020,50736.33561463606,0.9262916043579653,0.9677775069919452
2020,53084.586400550405,0.9301756168816344,0.969909285475333
2020,55541.52224790535,0.9338869339634668,0.9719057387093841
2020,58112.173472308954,0.9374306738603572,0.9737747591563685
2020,60801.803209545404,0.9408119837900215,0.9755238651888599
2020,63615.91819128714,0.94403602676023,0.9771602077430313
2020,66560.2800195437,0.947107969107805,0.9786905785099997
2024,0.0,0.06778977852533039,0.054421685612400676
2024,50.0,0.071950590890127,0.058067133165055664
2024,52.31417066040228,0.0721434842408744,0.05823691708509041
2024,54.735449037713906,0.07234533223285812,0.05841465675707417
2024,57.26879244265435,0.07255655142221513,0.05860072923694494
2024,59.91938762720353,0.0727775777824426,0.058795529811666324
2024,62.69266140392646,0.07300886760765725,0.05899947290880783
2024,65.59429175679648,0.07325089845694789,0.059212993053338346
2024,68.6302194662654,0.07350417014150644,0.05943654587415031
2024,71.80666027238144,0.0737692057562602,0.05967060916296005
2024,75.13011760085783,0.07404655275776426,0.0599156839883615
2024,78.6073958781474,0.07433678409014151,0.06017229586794773
2024,82.24561446278413,0.07464049936088117,0.06044099600155344
2024,86.0522222215148,0.07495832606832331,0.06072236256881665
2024,90.03501278006375,0.07529092088266352,0.06101700209440229
2024,94.20214047975512,0.07563897098230861,0.06132555088438014
2024,98.562137072662,0.07600319544739954,0.06164867653739789
2024,103.12392918946406,0.07638434671228636,0.061987079534439944
2024,107.89685661577728,0.07678321207869625,0.06234149491111102
2024,112.89069141437457,0.07720061529126794,0.06271269401652868
2024,118.11565793244806,0.07763741817704099,0.0631014863630503
2024,123.58245373487574,0.07809452235037524,0.06350872157119476
2024,129.3022715063512,0.0785728709846362,0.06393529141424262
2024,135.28682196721857,0.07907345065181032,0.06438213196711477
2024,141.54835784993065,0.07959729323100455,0.06485022586422433
2024,148.09969898521933,0.08014547788653761,0.06534060467107766
2024,154.95425854933944,0.08071913311603393,0.0658543513744549
2024,162.12607052612486,0.08131943886858727,0.06639260299602666
2024,169.62981844008212,0.08194762873265816,0.06695655333425747
2024,177.4808654193504,0.08260499219290521,0.06754745583939707
2024,185.69528565007556,0.08329287695461507,0.06816662662626538
2024,194.28989728660432,0.08401269133378701,0.06881544762938517
2024,203.28229688486877,0.08476590671023124,0.06949536990479734
2024,212.690895429472,0.0855540600402563,0.07020791708260217
2024,222.5349560282233,0.08637875642463291,0.07095468897388743
2024,232.83463335131208,0.08724167172652911,0.07173736533522479
2024,243.61101489585445,0.08814455523299893,0.07255770979331942
2024,254.88616416031093,0.08908923235237229,0.07341757393167371
2024,266.6831658171561,0.09007760733851991,0.07431890154025111
2024,279.0261729763016,0.09111166603145754,0.07526373302809006
2024,291.94045663602316,0.09219347860208402,0.07625420999758703
2024,305.4524574226541,0.09332520228703035,0.07729257997773738
2024,319.58983972495946,0.09450908409760204,0.07838120131194565
2024,334.38154833404286,0.09574746348464254,0.07952254819409288
2024,349.8578677047335,0.09704277493880639,0.080719215844323
2024,366.05048395979753,0.09839755050321962,0.08197392581347618
2024,382.9925497639139,0.09981442217281218,0.08328953140220549
2024,400.7187522002402,0.10129612415174127,0.08466902317754141
2024,419.26538378853644,0.10284549493728547,0.08611553456597551
2024,438.6704167902512,0.10446547919539434,0.08763234749799013
2024,458.9735809527,0.1061591293897326,0.08922289807432136
2024,480.2164448515103,0.10792960712258763,0.09089078221908008
2024,502.44250099787143,0.10978018414243639,0.0926397612791274
2024,525.6972548848399,0.1117142429693233,0.09447376752277711
2024,550.0283181550103,0.1137352770855265,0.09639690948394633
2024,575.4855060803051,0.11584689063532881,0.09841347709026801
2024,602.1209395534612,0.11805279757412168,0.1005279465053956
2024,629.9891518000308,0.12035682020361693,0.10274498460675725
2024,659.1472000293779,0.12276288702670031,0.10506945301034926
2024,689.654782253264,0.12527502985251482,0.10750641154380552
2024,721.5743595111967,0.12789738007981014,0.11006112105796684
2024,754.9712837527843,0.13063416408454215,0.11273904545554239
2024,789.9139316389233,0.13348969763626942,0.11554585280327302
2024,826.4738445357596,0.13646837926720243,0.1184874153813636
2024,864.7258749880502,0.13957468251794775,0.12156980851097797
2024,904.7483399718111,0.1428131469852012,0.12479930798743896
2024,946.6231812400199,0.1461883680990248,0.12818238593366238
2024,990.4361330896666,0.14970498556105008,0.13172570487551494
2024,1036.2768978936347,0.15336767038012994,0.1354361098285374
2024,1084.2393297567976,0.15718111044876545,0.13932061817416988
2024,1134.421626672346,0.1611499946122005,0.14338640709368422
2024,1186.9265315717657,0.1652789951925271,0.14764079831995724
2024,1241.8615426800943,0.16957274894259108,0.15209123996157356
2024,1299.3391336071384,0.17403583641900566,0.15674528515115319
2024,1359.4769836252617,0.1786727597802199,0.16161056727096224
2024,1422.3982186052174,0.1834879190343578,0.1666947715145472
2024,1488.231663103311,0.1884855867824067,0.17200560255415828
2024,1557.1121041160186,0.19366988152519282,0.17755074810095833
2024,1629.1805670420697,0.19904473962729707,0.18333783816934948
2024,1704.5846044169962,0.20461388605740694,0.1893743998890788
2024,1783.4785980113013,0.21038080405229126,0.19566780774997966
2024,1866.0240749107645,0.21634870388026525,0.20222522921507172
2024,1952.3900382260208,0.22252049090923887,0.2090535656989651
2024,2042.7533131085058,0.22889873321371595,0.2161593889806338
2024,2137.2989087812134,0.235485628983849,0.2235488732029379
2024,2236.2203973254373,0.2422829740272091,0.23122772270581113
2024,2339.7203099991134,0.2492921296796262,0.2392010960454574
2024,2448.0105518980567,0.2565139914645123,0.24747352666743544
2024,2561.3128358092135,0.26394895885979974,0.2560488408259409
2024,2679.85913614404,0.27159690654716073,0.2649300734730463
2024,2803.892163881554,0.27945715752885714,0.27411938297779187
2024,2933.6658634932824,0.2875284585025999,0.2836179656726929
2024,3069.4459328676835,0.29580895788362066,0.29342597136083964
